"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:34:46.1098491","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:34:46.1098570","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.1098618","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PropertyBag","SUCCESS","Desired Access: Read"
"10:34:46.1098701","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}","SUCCESS",""
"10:34:46.1102358","雷小伊脱机日常 Beta 1.6.24.exe","1496","Thread Create","","SUCCESS","Thread ID: 4388"
"10:34:46.1108229","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.1108309","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS","Desired Access: Read"
"10:34:46.1108437","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS","Query: Basic, Name: Windows.Internal.StateRepository.FileTypeAssociation"
"10:34:46.1108525","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivationType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.1108723","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\Server","SUCCESS","Type: REG_SZ, Length: 32, Data: StateRepository"
"10:34:46.1108788","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\DllPath","NAME NOT FOUND","Length: 144"
"10:34:46.1108841","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\Threading","NAME NOT FOUND","Length: 16"
"10:34:46.1108888","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\TrustLevel","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:34:46.1109000","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.1109074","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\CustomAttributes","NAME NOT FOUND","Desired Access: Read"
"10:34:46.1109169","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\RemoteServer","NAME NOT FOUND","Length: 144"
"10:34:46.1109234","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivateAsUser","NAME NOT FOUND","Length: 16"
"10:34:46.1109294","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivateInSharedBroker","NAME NOT FOUND","Length: 16"
"10:34:46.1109358","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivateInBrokerForMediumILContainer","NAME NOT FOUND","Length: 16"
"10:34:46.1109417","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\Permissions","NAME NOT FOUND","Length: 140"
"10:34:46.1109476","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:34:46.1109686","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.1109744","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server","SUCCESS","Desired Access: Read"
"10:34:46.1109856","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.1109920","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository","SUCCESS","Desired Access: Read"
"10:34:46.1110009","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository","SUCCESS","Query: Basic, Name: StateRepository"
"10:34:46.1110144","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\ExePath","NAME NOT FOUND","Length: 144"
"10:34:46.1110209","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\CommandLine","NAME NOT FOUND","Length: 144"
"10:34:46.1110268","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\IdentityType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.1110327","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\Permissions","BUFFER OVERFLOW","Length: 140"
"10:34:46.1110405","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\Permissions","BUFFER OVERFLOW","Length: 144"
"10:34:46.1110469","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\Permissions","SUCCESS","Type: REG_BINARY, Length: 184, Data: 01 00 14 80 9C 00 00 00 A8 00 00 00 14 00 00 00"
"10:34:46.1110638","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\ActivatableClasses","NAME NOT FOUND","Length: 144"
"10:34:46.1110701","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\ServerType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:34:46.1110760","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\AppId","NAME NOT FOUND","Length: 144"
"10:34:46.1110826","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\Identity","SUCCESS","Type: REG_SZ, Length: 40, Data: nt authority\system"
"10:34:46.1110893","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\ServiceName","SUCCESS","Type: REG_SZ, Length: 32, Data: StateRepository"
"10:34:46.1110962","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\ExplicitPsmActivationType","NAME NOT FOUND","Length: 16"
"10:34:46.1111053","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.1111105","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository\CustomAttributes","NAME NOT FOUND","Desired Access: Read"
"10:34:46.1111449","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\Server\StateRepository","SUCCESS",""
"10:34:46.1111644","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS",""
"10:34:46.1117403","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.1117472","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.1117610","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\Interface\{8645456F-D9A2-4B82-AFEC-58F0E8DF0ACF}","SUCCESS","Desired Access: Read"
"10:34:46.1118004","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.1118134","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1118201","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}\ProxyStubClsid32","SUCCESS","Desired Access: Read"
"10:34:46.1118393","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}\ProxyStubClsid32\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: {c53e07ec-25f3-4093-aa39-fc67ea22e99d}"
"10:34:46.1118640","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}\ProxyStubClsid32","SUCCESS",""
"10:34:46.1118847","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\Interface\{8645456f-d9a2-4b82-afec-58f0e8df0acf}","SUCCESS",""
"10:34:46.1118983","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.1119236","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.1119344","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{C53E07EC-25F3-4093-AA39-FC67EA22E99D}","SUCCESS","Desired Access: Read"
"10:34:46.1119512","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.1119585","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1119649","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.1119725","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: Name"
"10:34:46.1119822","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:34:46.1119884","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.1119944","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\(Default)","SUCCESS","Type: REG_SZ, Length: 32, Data: PSFactoryBuffer"
"10:34:46.1120040","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1120093","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InprocServer32","SUCCESS","Desired Access: Read"
"10:34:46.1120194","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"10:34:46.1120255","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.1120313","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 102, Data: C:\Windows\SysWOW64\\Windows.StateRepositoryPS.dll"
"10:34:46.1120390","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:34:46.1120470","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32","SUCCESS",""
"10:34:46.1120667","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1120817","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.1120904","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1120964","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.1121042","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS",""
"10:34:46.1121247","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.1121286","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.1121368","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{C53E07EC-25F3-4093-AA39-FC67EA22E99D}","SUCCESS","Desired Access: Read"
"10:34:46.1121508","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.1121564","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1121612","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.1121679","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: Name"
"10:34:46.1121770","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:34:46.1121815","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\(Default)","BUFFER OVERFLOW","Length: 12"
"10:34:46.1121861","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\(Default)","SUCCESS","Type: REG_SZ, Length: 32, Data: PSFactoryBuffer"
"10:34:46.1121929","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.1121970","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InprocServer32","SUCCESS","Desired Access: Read"
"10:34:46.1122027","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"10:34:46.1122076","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
